source	target	__relationship_score	__directed	__edge_source	__reverse_directed	interaction
MAPK11	MYC	0.6931471805599453	true	INDRA	false	interacts with
MAPK11	TP73	0.6931471805599453	false	INDRA + NCI-PID	true	interacts with
MAPK11	SP1	0.0	false	INDRA	true	interacts with
MAPK11	PML	0.6931471805599453	false	INDRA	false	interacts with
MAPK11	HSF1	1.0986122886681098	false	INDRA	true	interacts with
MAPK11	CDC25B	0.0	false	INDRA + NCI-PID	true	interacts with
MAPK11	TCF3	1.0986122886681098	true	INDRA + NCI-PID	false	interacts with
MAPK11	TAB family	0.6931471805599453	false	INDRA + NCI-PID	true	interacts with
MAPK11	E2F1	0.6931471805599453	false	INDRA	true	interacts with
MAPK11	CCND1	1.3862943611198906	false	INDRA	true	interacts with
MAPK11	HDAC3	1.9459101490553132	false	INDRA	true	interacts with
MAPK11	RUNX2	0.0	true	INDRA	false	interacts with
MAPK11	CCND3	1.0986122886681098	true	INDRA	false	interacts with
MAPK11	ATF7	0.0	true	INDRA	false	interacts with
MAPK11	TAB1	0.6931471805599453	false	INDRA	false	interacts with
MAPK11	DUSP10	0.6931471805599453	true	INDRA	false	interacts with
MAPK11	DUSP16	0.0	false	INDRA + NCI-PID	false	interacts with
MAPK11	DUSP8	0.6931471805599453	true	INDRA	false	interacts with
MAPK11	MAP3K12	0.6931471805599453	false	INDRA + NCI-PID	true	interacts with
MAPK11	RALB	0.6931471805599453	false	INDRA + NCI-PID	true	interacts with
MAPK11	INS	0.6931471805599453	true	INDRA	false	interacts with
MAPK11	cortisol	1.3862943611198906	true	INDRA	false	interacts with
MAPK11	ESR2	1.0986122886681098	true	INDRA + NCI-PID	false	interacts with
MAPK11	SYK	1.3862943611198906	true	INDRA	false	interacts with
MAPK11	NR3C1	0.6931471805599453	false	INDRA + NCI-PID	true	interacts with
MAPK11	Src Family Kinases	0.0	true	INDRA	false	interacts with
ATF6	TP53	2.6390573296152584	true	INDRA	true	interacts with
ATF6	PPARGC1A	3.091042453358316	true	INDRA	false	interacts with
ATF6	ESR1	1.3862943611198906	false	INDRA	true	interacts with
ATF6	DDIT3	5.176149732573829	true	INDRA	true	interacts with
ATF6	CEBPB	2.0794415416798357	false	INDRA	false	interacts with
ATF6	MEF2A	0.6931471805599453	true	INDRA	false	interacts with
ATF6	PTGS2	0.6931471805599453	true	INDRA	false	interacts with
CEBPB	TP53	3.8501476017100584	true	INDRA	true	interacts with
CEBPB	USF1	1.3862943611198906	false	INDRA	false	interacts with
CEBPB	MITF	1.9459101490553132	true	INDRA	true	interacts with
CEBPB	PPARGC1A	3.6375861597263857	true	INDRA	false	interacts with
CEBPB	MEF2A	0.0	false	INDRA	true	interacts with
CEBPB	ESR1	3.091042453358316	true	INDRA	true	interacts with
CEBPB	DDIT3	4.941642422609304	true	INDRA	true	interacts with
CEBPB	PTGS2	4.553876891600541	true	INDRA	true	interacts with
CEBPB	NOS2	3.1780538303479458	true	INDRA	true	interacts with
CEBPB	MYB	3.8918202981106265	false	INDRA	true	interacts with
CEBPB	GATA1	1.6094379124341003	true	INDRA	false	interacts with
CEBPB	CBX4	0.6931471805599453	false	INDRA	true	interacts with
CEBPB	CDKN1A	1.6094379124341003	false	INDRA	true	interacts with
CEBPB	CDKN1B	0.0	false	INDRA	true	interacts with
CEBPB	CDKN2A	2.8903717578961645	true	INDRA	true	interacts with
CEBPB	CD4	3.295836866004329	true	INDRA	true	interacts with
CEBPB	CEBPA	5.87493073085203	true	INDRA	true	interacts with
CEBPB	TRIM28	1.6094379124341003	false	INDRA	false	interacts with
CEBPB	EP300	4.709530201312334	true	INDRA	true	interacts with
CEBPB	CREBBP	2.6390573296152584	true	INDRA	false	interacts with
CEBPB	NCOR1	0.0	false	INDRA	false	interacts with
CEBPB	SP1	3.784189633918261	true	INDRA	false	interacts with
CEBPB	MYC	3.4011973816621555	true	INDRA	true	interacts with
CEBPB	CEBPD	3.9889840465642745	true	INDRA	true	interacts with
CEBPB	MYOD1	0.6931471805599453	true	INDRA	false	interacts with
CEBPB	GATA3	1.9459101490553132	false	INDRA	true	interacts with
CEBPB	SPI1	2.3978952727983707	false	INDRA	false	interacts with
CEBPB	HIPK2	1.9459101490553132	false	INDRA	true	interacts with
CEBPB	HSPA5	1.6094379124341003	true	INDRA	false	interacts with
CEBPB	PIM1	0.0	true	INDRA	false	interacts with
CEBPB	ETS2	0.6931471805599453	false	INDRA	false	interacts with
CEBPB	ELANE	1.0986122886681098	true	INDRA + NCI-PID	false	interacts with
CEBPB	LECT2	2.70805020110221	true	INDRA + NCI-PID	false	interacts with
CEBPB	PRTN3	0.0	true	INDRA + NCI-PID	false	interacts with
CEBPB	SMARCA2	2.772588722239781	true	INDRA + NCI-PID	true	interacts with
CEBPB	TOM1	0.6931471805599453	true	INDRA + NCI-PID	false	interacts with
CEBPB	RB1	3.7376696182833684	true	INDRA	true	interacts with
CEBPB	ABL1	1.6094379124341003	true	INDRA	false	interacts with
CEBPB	CCNA2	1.3862943611198906	true	INDRA	false	interacts with
CEBPB	CDK2	3.1780538303479458	true	INDRA	false	interacts with
CEBPB	TGFB2	1.6094379124341003	true	INDRA	false	interacts with
CEBPB	ATF7	0.6931471805599453	false	INDRA	false	interacts with
CEBPB	BGLAP	2.3978952727983707	true	INDRA	true	interacts with
CEBPB	RUNX2	4.189654742026425	true	INDRA	true	interacts with
CEBPB	CCND2	0.0	false	INDRA	true	interacts with
CEBPB	SMARCA4	1.6094379124341003	false	INDRA	false	interacts with
CEBPB	SMARCB1	0.6931471805599453	false	INDRA	false	interacts with
CEBPB	SIRT1	1.791759469228055	true	INDRA	true	interacts with
CEBPB	ID2	2.8903717578961645	true	INDRA	true	interacts with
CEBPB	PPARG	5.337538079701318	true	INDRA	true	interacts with
CEBPB	SFTPD	1.9459101490553132	true	INDRA	false	interacts with
CEBPB	FOXO1	3.091042453358316	true	INDRA	false	interacts with
CEBPB	FOXO3	2.4849066497880004	true	INDRA + NCI-PID	false	interacts with
CEBPB	AR	2.833213344056216	true	INDRA	false	interacts with
CEBPB	SMAD3	3.7376696182833684	true	INDRA + NCI-PID	true	interacts with
CEBPB	SMAD4	2.302585092994046	false	INDRA	true	interacts with
CEBPB	ATF3	2.70805020110221	false	INDRA	true	interacts with
CEBPB	RUNX1	1.6094379124341003	false	INDRA	false	interacts with
CEBPB	SMAD2	1.3862943611198906	false	INDRA + NCI-PID	true	interacts with
CEBPB	CDKN2B	1.3862943611198906	false	INDRA + NCI-PID	true	interacts with
CEBPB	SP3	0.6931471805599453	false	INDRA	false	interacts with
CEBPB	IFNB1	2.0794415416798357	false	INDRA	true	interacts with
CEBPB	NR3C1	4.3694478524670215	true	INDRA	true	interacts with
CEBPB	TGIF1	0.0	true	INDRA	false	interacts with
CEBPB	IL10	3.5553480614894135	true	INDRA	true	interacts with
CEBPB	VDR	1.791759469228055	false	INDRA	true	interacts with
CEBPB	KAT2A	2.0794415416798357	false	INDRA	true	interacts with
CEBPB	KAT2B	2.0794415416798357	false	INDRA	true	interacts with
CEBPB	CITED1	0.0	true	INDRA	false	interacts with
CEBPB	SERPINE1	0.0	true	INDRA	false	interacts with
CEBPB	RBL1	0.6931471805599453	true	INDRA	false	interacts with
CEBPB	TFE3	0.0	true	INDRA	false	interacts with
CEBPB	DLX1	0.6931471805599453	true	INDRA	false	interacts with
CEBPB	MAX	0.0	false	INDRA	true	interacts with
CEBPB	IL6	5.3471075307174685	true	INDRA	true	interacts with
CEBPB	LMO4	0.6931471805599453	true	INDRA	false	interacts with
CEBPB	CRP	3.5263605246161616	true	INDRA	false	interacts with
CEBPB	IRF1	1.3862943611198906	false	INDRA	false	interacts with
CEBPB	TNFSF11	3.1780538303479458	true	INDRA	false	interacts with
CEBPB	TIMP1	3.091042453358316	true	INDRA	false	interacts with
CEBPB	HSP90B1	0.6931471805599453	true	INDRA + NCI-PID	false	interacts with
CEBPB	LBP	0.0	true	INDRA + NCI-PID	false	interacts with
CEBPB	STAT6	3.091042453358316	false	INDRA	true	interacts with
CEBPB	ARG1	0.6931471805599453	false	INDRA + NCI-PID	true	interacts with
CEBPB	RPS6KB1	1.791759469228055	false	INDRA	true	interacts with
CEBPB	SOCS1	2.4849066497880004	false	INDRA	true	interacts with
CEBPB	EGR2	3.4011973816621555	true	INDRA	true	interacts with
CEBPB	BCL6	0.0	true	INDRA	false	interacts with
CEBPB	IRF4	0.0	true	INDRA	false	interacts with
CEBPB	HMGA1	1.9459101490553132	false	INDRA	false	interacts with
CEBPB	IL4	3.784189633918261	true	INDRA	true	interacts with
CEBPB	IGHE	2.772588722239781	true	INDRA + NCI-PID	false	interacts with
CEBPB	IGHG1	1.6094379124341003	true	INDRA + NCI-PID	false	interacts with
CEBPB	OSM	0.0	false	INDRA	true	interacts with
CEBPB	ID1	1.9459101490553132	true	INDRA + NCI-PID	false	interacts with
CEBPB	CaMKII family	1.3862943611198906	true	INDRA	false	interacts with
CEBPB	IFNG	4.007333185232471	true	INDRA	true	interacts with
CEBPB	CASP1	1.3862943611198906	false	INDRA	true	interacts with
CEBPB	IL1B	4.465908118654584	true	INDRA	true	interacts with
CEBPB	DAPK1	1.3862943611198906	true	INDRA + NCI-PID	false	interacts with
CEBPB	IRF9	1.6094379124341003	true	INDRA + NCI-PID	false	interacts with
CEBPB	PTGES2	0.0	false	INDRA + NCI-PID	false	interacts with
CEBPB	MAP3K11	2.1972245773362196	false	INDRA + NCI-PID	true	interacts with
CEBPB	BRCA1	1.0986122886681098	false	INDRA	false	interacts with
CEBPB	C3	0.0	false	INDRA	true	interacts with
CEBPB	TFF1	2.6390573296152584	true	INDRA	false	interacts with
CEBPB	PRL	0.0	false	INDRA	true	interacts with
CEBPB	XBP1	2.302585092994046	true	INDRA	true	interacts with
CEBPB	PGR	3.6375861597263857	true	INDRA	true	interacts with
CEBPB	LCOR	0.0	true	INDRA	false	interacts with
CEBPB	NCOR2	1.3862943611198906	false	INDRA	false	interacts with
CEBPB	HSF2	0.6931471805599453	false	INDRA + NCI-PID	false	interacts with
CEBPB	KLRC3	0.0	true	INDRA + NCI-PID	false	interacts with
CEBPB	E2	2.1972245773362196	false	INDRA	true	interacts with
CEBPB	FOXA2	0.6931471805599453	false	INDRA	false	interacts with
CEBPB	AFP	0.6931471805599453	false	INDRA	true	interacts with
CEBPB	INS	3.6888794541139363	true	INDRA	true	interacts with
CEBPB	ALB	0.0	false	INDRA	true	interacts with
CEBPB	HNF1A	1.6094379124341003	false	INDRA	true	interacts with
CEBPB	PCK1	1.791759469228055	true	INDRA	false	interacts with
CEBPB	TFRC	1.791759469228055	false	INDRA	true	interacts with
CEBPB	TAT	0.6931471805599453	false	INDRA	true	interacts with
CEBPB	G6PC	0.0	true	INDRA + NCI-PID	false	interacts with
CEBPB	TTR	1.0986122886681098	true	INDRA + NCI-PID	false	interacts with
CEBPB	APOB	1.3862943611198906	false	INDRA	true	interacts with
CEBPB	POU2F1	1.6094379124341003	false	INDRA	false	interacts with
CEBPB	SCGB1A1	0.6931471805599453	true	INDRA	false	interacts with
CEBPB	GCG	2.1972245773362196	false	INDRA	true	interacts with
CEBPB	SERPINA1	0.6931471805599453	true	INDRA + NCI-PID	false	interacts with
DDIT3	TP53	3.6635616461296463	true	INDRA	true	interacts with
DDIT3	EIF4EBP1	1.0986122886681098	false	INDRA	true	interacts with
DDIT3	PPARGC1A	1.791759469228055	true	INDRA	false	interacts with
DDIT3	NOS2	0.6931471805599453	true	INDRA	false	interacts with
DDIT3	ESR1	2.0794415416798357	true	INDRA	false	interacts with
DDIT3	ATF3	4.07753744390572	true	INDRA	true	interacts with
DDIT3	BRCA1	3.5553480614894135	true	INDRA	true	interacts with
DDIT3	CUL3	0.6931471805599453	false	INDRA	false	interacts with
DDIT3	EP300	1.3862943611198906	false	INDRA	false	interacts with
DDIT3	JUNB	0.6931471805599453	false	INDRA	false	interacts with
DDIT3	JUND	1.6094379124341003	false	INDRA	false	interacts with
DDIT3	IL6	3.9889840465642745	true	INDRA	true	interacts with
DDIT3	INS	2.833213344056216	true	INDRA	true	interacts with
DDIT3	IFNG	2.772588722239781	true	INDRA	true	interacts with
DDIT3	IL23A	2.9444389791664403	true	INDRA	false	interacts with
DDIT3	JDP2	3.6375861597263857	false	INDRA + NCI-PID	true	interacts with
DDIT3	MAX	1.3862943611198906	true	INDRA + NCI-PID	false	interacts with
DDIT3	MYC	2.4849066497880004	true	INDRA + NCI-PID	false	interacts with
DDIT3	ZBTB17	0.6931471805599453	true	INDRA + NCI-PID	false	interacts with
DDIT3	CDKN1A	2.833213344056216	true	INDRA	true	interacts with
DDIT3	FOXO3	2.3978952727983707	false	INDRA	false	interacts with
DDIT3	CEBPA	4.465908118654584	true	INDRA	true	interacts with
DDIT3	CEBPD	2.70805020110221	true	INDRA	false	interacts with
DDIT3	ID2	0.0	true	INDRA	false	interacts with
DDIT3	HDAC3	1.3862943611198906	false	INDRA + NCI-PID	true	interacts with
EIF4EBP1	TP53	2.995732273553991	false	INDRA	true	interacts with
EIF4EBP1	EIF4E	7.284820912568604	true	INDRA + NCI-PID	true	interacts with
EIF4EBP1	PPARGC1A	0.6931471805599453	false	INDRA	true	interacts with
EIF4EBP1	MAPKAPK5	0.6931471805599453	false	INDRA	false	interacts with
EIF4EBP1	MKNK1	2.0794415416798357	false	INDRA	true	interacts with
EIF4EBP1	NOS2	0.6931471805599453	false	INDRA	true	interacts with
EIF4EBP1	AKT2	0.0	false	INDRA	false	interacts with
EIF4EBP1	AKT1S1	3.2188758248682006	true	INDRA	false	interacts with
EIF4EBP1	DEPTOR	1.0986122886681098	true	INDRA	false	interacts with
EIF4EBP1	RPTOR	5.424950017481403	true	INDRA + NCI-PID	true	interacts with
EIF4EBP1	SNAI1	3.367295829986474	true	INDRA	true	interacts with
EIF4EBP1	RHEB	3.295836866004329	true	INDRA	false	interacts with
EIF4EBP1	TSC1	2.4849066497880004	true	INDRA	false	interacts with
EIF4EBP1	TSC2	2.772588722239781	true	INDRA	false	interacts with
EIF4EBP1	BNIP3	0.6931471805599453	true	INDRA	false	interacts with
EIF4EBP1	YY1	1.0986122886681098	false	INDRA	true	interacts with
EIF4EBP1	DDIT4	2.9444389791664403	true	INDRA	true	interacts with
EIF4EBP1	EEF2	1.3862943611198906	true	INDRA	false	interacts with
EIF4EBP1	RPS6KB1	5.303304908059076	true	INDRA	true	interacts with
EIF4EBP1	INS	5.459585514144159	true	INDRA	true	interacts with
EIF4EBP1	3',5'-cyclic AMP	1.791759469228055	false	INDRA	true	interacts with
EIF4E	TP53	2.995732273553991	false	INDRA	true	interacts with
EIF4E	HSPB1	4.248495242049359	false	INDRA	true	interacts with
EIF4E	ESR1	2.5649493574615367	true	INDRA	false	interacts with
EIF4E	MAPKAPK5	0.0	false	INDRA	false	interacts with
EIF4E	MKNK1	5.4116460518550396	true	INDRA + NCI-PID	true	interacts with
EIF4E	AKT1S1	1.9459101490553132	true	INDRA	false	interacts with
EIF4E	RPTOR	1.0986122886681098	true	INDRA + NCI-PID	false	interacts with
EIF4E	SNAI1	1.3862943611198906	true	INDRA	false	interacts with
EIF4E	PML	4.04305126783455	true	INDRA	false	interacts with
EIF4E	CYCS	0.6931471805599453	false	INDRA	true	interacts with
EIF4E	RPS6KB1	3.9889840465642745	true	INDRA	true	interacts with
EIF4E	EIF4A1	3.2188758248682006	true	INDRA	true	interacts with
EIF4E	EIF4B	3.332204510175204	true	INDRA	false	interacts with
EIF4E	PDCD4	1.791759469228055	true	INDRA	false	interacts with
EIF4E	SREBF1	0.6931471805599453	true	INDRA	false	interacts with
EIF4E	HSPD1	0.0	false	INDRA	false	interacts with
EIF4E	MAX	1.6094379124341003	true	INDRA + NCI-PID	false	interacts with
EIF4E	MYC	4.663439094112067	true	INDRA + NCI-PID	true	interacts with
EIF4E	EIF2S1	2.1972245773362196	true	INDRA	false	interacts with
EIF4E	ODC1	1.9459101490553132	false	INDRA	true	interacts with
EIF4E	MTDH	2.5649493574615367	false	INDRA	true	interacts with
EIF4E	EIF4G1	5.099866427824199	true	INDRA	true	interacts with
EIF4E	PIM1	1.6094379124341003	true	INDRA	false	interacts with
EIF4E	GAPDH	1.0986122886681098	true	INDRA	false	interacts with
EIF4E	NBN	2.3978952727983707	true	INDRA	true	interacts with
EIF4E	PMAIP1	2.0794415416798357	false	INDRA	true	interacts with
MKNK1	MAPKAPK2	0.6931471805599453	false	INDRA	true	interacts with
MKNK1	MAPKAPK3	0.6931471805599453	false	INDRA	true	interacts with
ESR1	TP53	5.961005339623274	true	INDRA	true	interacts with
ESR1	MAPKAPK2	0.0	false	INDRA	false	interacts with
ESR1	USF1	2.1972245773362196	false	INDRA	true	interacts with
ESR1	MITF	1.0986122886681098	false	INDRA	false	interacts with
ESR1	PPARGC1A	3.258096538021482	true	INDRA	true	interacts with
ESR1	KRT8	0.0	false	INDRA	false	interacts with
ESR1	MEF2A	1.3862943611198906	false	INDRA	true	interacts with
ESR1	HSPB1	3.044522437723423	true	INDRA	true	interacts with
ESR1	PTGS2	3.258096538021482	true	INDRA	true	interacts with
ESR1	NOS2	2.70805020110221	true	INDRA	true	interacts with
ESR1	KRT19	1.6094379124341003	true	INDRA	false	interacts with
ESR1	HBP1	0.0	false	INDRA	false	interacts with
ESR1	HDAC5	1.6094379124341003	true	INDRA	false	interacts with
ESR1	BCL6	1.791759469228055	true	INDRA	true	interacts with
ESR1	BCOR	0.6931471805599453	false	INDRA	false	interacts with
ESR1	NR3C1	5.5093883366279774	true	INDRA	true	interacts with
ESR1	TUBA1B	1.0986122886681098	false	INDRA	false	interacts with
ESR1	GNB1	1.6094379124341003	true	INDRA + NCI-PID	false	interacts with
ESR1	GATA1	2.3978952727983707	true	INDRA	false	interacts with
ESR1	HDAC6	2.0794415416798357	true	INDRA	false	interacts with
ESR1	GATA2	0.6931471805599453	false	INDRA	false	interacts with
ESR1	NCOR2	4.394449154672439	false	INDRA + NCI-PID	true	interacts with
ESR1	HDAC7	2.302585092994046	false	INDRA	true	interacts with
ESR1	HDAC9	2.1972245773362196	false	INDRA	true	interacts with
ESR1	HDAC3	2.5649493574615367	false	INDRA	false	interacts with
ESR1	3',5'-cyclic AMP	4.276666119016055	true	INDRA	true	interacts with
ESR1	IL1B	3.367295829986474	true	INDRA	true	interacts with
ESR1	NLRP1	0.6931471805599453	false	INDRA	true	interacts with
ESR1	TNF	4.727387818712341	true	INDRA	true	interacts with
ESR1	PGR	6.848005274576363	true	INDRA + NCI-PID	true	interacts with
ESR1	MAP2K7	0.6931471805599453	true	INDRA	false	interacts with
ESR1	ABL1	2.70805020110221	true	INDRA	true	interacts with
ESR1	TERT	3.871201010907891	true	INDRA	true	interacts with
ESR1	TERF1	0.6931471805599453	true	INDRA	false	interacts with
ESR1	DKC1	0.6931471805599453	false	INDRA	false	interacts with
ESR1	MYC	5.0238805208462765	true	INDRA	true	interacts with
ESR1	CDKN1B	3.784189633918261	true	INDRA	true	interacts with
ESR1	XRCC6	1.6094379124341003	false	INDRA	false	interacts with
ESR1	RAD50	0.0	false	INDRA	false	interacts with
ESR1	PINX1	2.5649493574615367	false	INDRA	true	interacts with
ESR1	E6	1.9459101490553132	false	INDRA	true	interacts with
ESR1	RPS6KB1	4.30406509320417	true	INDRA	true	interacts with
ESR1	SIN3A	2.8903717578961645	true	INDRA	false	interacts with
ESR1	XRCC5	0.6931471805599453	false	INDRA	false	interacts with
ESR1	HDAC2	2.0794415416798357	true	INDRA	false	interacts with
ESR1	SP3	2.70805020110221	false	INDRA	true	interacts with
ESR1	E2F1	3.58351893845611	true	INDRA	true	interacts with
ESR1	SP1	5.963579343618446	true	INDRA	true	interacts with
ESR1	IRF1	1.3862943611198906	true	INDRA	true	interacts with
ESR1	UBE3A	3.784189633918261	false	INDRA	true	interacts with
ESR1	PTGES3	2.3978952727983707	false	INDRA	true	interacts with
ESR1	CCND1	5.10594547390058	true	INDRA + NCI-PID	true	interacts with
ESR1	IFNG	3.4965075614664802	true	INDRA	true	interacts with
ESR1	RBBP4	2.0794415416798357	false	INDRA	false	interacts with
ESR1	SIN3B	0.0	false	INDRA	false	interacts with
ESR1	SMAD3	2.833213344056216	false	INDRA + NCI-PID	true	interacts with
ESR1	NR2F2	2.0794415416798357	true	INDRA	true	interacts with
ESR1	NBN	0.6931471805599453	false	INDRA	false	interacts with
ESR1	RBBP7	2.0794415416798357	false	INDRA	false	interacts with
ESR1	ATM	2.995732273553991	true	INDRA	false	interacts with
ESR1	WT1	2.833213344056216	false	INDRA	true	interacts with
ESR1	BLM	0.0	true	INDRA	false	interacts with
ESR1	NCL	1.0986122886681098	false	INDRA	false	interacts with
ESR1	HNRNPC	0.0	false	INDRA	false	interacts with
ESR1	estrogen	8.064636475774222	true	INDRA + NCI-PID	true	interacts with
ESR1	FOXO1	3.9512437185814275	true	INDRA	true	interacts with
ESR1	FOXO3	4.736198448394496	true	INDRA	true	interacts with
ESR1	FOXO4	1.3862943611198906	false	INDRA	false	interacts with
ESR1	AR	6.3080984415095305	true	INDRA	true	interacts with
ESR1	SMAD4	3.332204510175204	false	INDRA + NCI-PID	true	interacts with
ESR1	RUNX1	2.995732273553991	true	INDRA	false	interacts with
ESR1	RUNX3	4.174387269895637	true	INDRA	false	interacts with
ESR1	CDK2	3.713572066704308	true	INDRA	true	interacts with
ESR1	CDK4	1.9459101490553132	true	INDRA	true	interacts with
ESR1	CDKN1A	3.7612001156935624	true	INDRA	true	interacts with
ESR1	SMAD2	2.302585092994046	false	INDRA	false	interacts with
ESR1	ZBTB17	0.0	false	INDRA	false	interacts with
ESR1	CITED1	2.3978952727983707	false	INDRA	false	interacts with
ESR1	CREBBP	4.74493212836325	true	INDRA	true	interacts with
ESR1	CTBP1	0.6931471805599453	false	INDRA	false	interacts with
ESR1	EP300	5.424950017481403	true	INDRA	true	interacts with
ESR1	HSPA8	3.5263605246161616	true	INDRA	false	interacts with
ESR1	KAT2A	1.3862943611198906	true	INDRA	false	interacts with
ESR1	KAT2B	2.302585092994046	true	INDRA	false	interacts with
ESR1	NCOR1	4.02535169073515	true	INDRA + NCI-PID	true	interacts with
ESR1	PIAS3	2.772588722239781	true	INDRA	true	interacts with
ESR1	SKI	1.0986122886681098	false	INDRA	false	interacts with
ESR1	NCOA2	4.02535169073515	true	INDRA + NCI-PID	true	interacts with
ESR1	IRF7	0.0	false	INDRA	true	interacts with
ESR1	IL10	2.0794415416798357	true	INDRA	false	interacts with
ESR1	VDR	3.4657359027997265	true	INDRA	false	interacts with
ESR1	HNF4A	2.0794415416798357	false	INDRA	true	interacts with
ESR1	TCF3	1.9459101490553132	true	INDRA	true	interacts with
ESR1	RUNX2	4.653960350157523	true	INDRA	true	interacts with
ESR1	MYOD1	1.791759469228055	false	INDRA	true	interacts with
ESR1	SKIL	3.367295829986474	false	INDRA	true	interacts with
ESR1	NCOA1	5.6937321388027	true	INDRA + NCI-PID	true	interacts with
ESR1	GATA3	5.062595033026967	true	INDRA	true	interacts with
ESR1	IFNB1	1.6094379124341003	true	INDRA	false	interacts with
ESR1	SERPINE1	2.3978952727983707	true	INDRA	false	interacts with
ESR1	ARG1	0.0	false	INDRA	false	interacts with
ESR1	BRCA1	6.255750041753367	true	INDRA	true	interacts with
ESR1	CCNA2	1.9459101490553132	true	INDRA	true	interacts with
ESR1	CUL3	0.0	false	INDRA	false	interacts with
ESR1	SERPINB5	1.9459101490553132	true	INDRA	false	interacts with
ESR1	SELE	0.6931471805599453	false	INDRA	true	interacts with
ESR1	JUNB	1.791759469228055	true	INDRA	true	interacts with
ESR1	PLAU	1.3862943611198906	true	INDRA	false	interacts with
ESR1	RB1	4.3694478524670215	true	INDRA	true	interacts with
ESR1	KAT5	3.2188758248682006	false	INDRA	true	interacts with
ESR1	IL6	4.997212273764115	true	INDRA	true	interacts with
ESR1	POU2F1	1.9459101490553132	false	INDRA	true	interacts with
ESR1	INS	5.147494476813453	true	INDRA	true	interacts with
ESR1	TH	2.8903717578961645	true	INDRA	true	interacts with
ESR1	GADD45A	1.0986122886681098	false	INDRA	true	interacts with
ESR1	RUVBL2	0.0	false	INDRA	false	interacts with
ESR1	JUND	0.6931471805599453	false	INDRA	false	interacts with
ESR1	RPTOR	3.2188758248682006	true	INDRA	false	interacts with
ESR1	STK11	3.713572066704308	true	INDRA + NCI-PID	true	interacts with
ESR1	CTSD	3.4011973816621555	true	INDRA + NCI-PID	true	interacts with
ESR1	TSC2	2.833213344056216	false	INDRA	false	interacts with
ESR1	GSK3B	3.7612001156935624	true	INDRA	true	interacts with
ESR1	TSC1	0.0	false	INDRA	false	interacts with
ESR1	ETV4	0.6931471805599453	false	INDRA	false	interacts with
ESR1	SMARCD3	1.0986122886681098	false	INDRA	false	interacts with
ESR1	PSEN2	0.0	true	INDRA + NCI-PID	false	interacts with
ESR1	AGT	2.302585092994046	true	INDRA	true	interacts with
ESR1	HIF1A	4.290459441148391	true	INDRA	true	interacts with
ESR1	BAG1	2.772588722239781	true	INDRA	true	interacts with
ESR1	BCL2L11	1.0986122886681098	false	INDRA	true	interacts with
ESR1	CCL2	2.8903717578961645	true	INDRA	true	interacts with
ESR1	CDKN2A	0.6931471805599453	true	INDRA	false	interacts with
ESR1	cortisol	1.6094379124341003	true	INDRA	false	interacts with
ESR1	COPS5	1.6094379124341003	true	INDRA	false	interacts with
ESR1	TCF7L2	0.6931471805599453	false	INDRA	true	interacts with
ESR1	MAFG	0.0	false	INDRA	true	interacts with
ESR1	GJA1	2.0794415416798357	true	INDRA	false	interacts with
ESR1	ETS1	4.060443010546419	true	INDRA	true	interacts with
ESR1	MYB	2.4849066497880004	true	INDRA	false	interacts with
ESR1	PTEN	4.127134385045092	true	INDRA	true	interacts with
ESR1	NPPA	2.772588722239781	false	INDRA	true	interacts with
ESR1	FOSB	1.0986122886681098	true	INDRA	false	interacts with
ESR1	TIMP1	1.3862943611198906	false	INDRA	true	interacts with
ESR1	IL4	1.0986122886681098	false	INDRA	true	interacts with
ESR1	ROCK2	2.5649493574615367	true	INDRA	false	interacts with
ESR1	ESR2	7.604396348796338	true	INDRA + NCI-PID	true	interacts with
ESR1	MSN	2.0794415416798357	true	INDRA	false	interacts with
ESR1	E2	6.075346031088684	true	INDRA + NCI-PID	true	interacts with
ESR1	NOS3	4.442651256490317	true	INDRA + NCI-PID	true	interacts with
ESR1	PELP1	4.795790545596741	true	INDRA + NCI-PID	true	interacts with
ESR1	STRN	3.4657359027997265	false	INDRA + NCI-PID	false	interacts with
ESR1	ABCA3	0.0	false	INDRA + NCI-PID	true	interacts with
ESR1	CHUK	3.4657359027997265	false	INDRA	true	interacts with
ESR1	ANP32A	1.3862943611198906	false	INDRA + NCI-PID	false	interacts with
ESR1	APBB1	1.6094379124341003	false	INDRA + NCI-PID	false	interacts with
ESR1	DDX17	2.1972245773362196	false	INDRA + NCI-PID	true	interacts with
ESR1	DDX54	1.3862943611198906	false	INDRA + NCI-PID	false	interacts with
ESR1	AP1B1	0.6931471805599453	false	INDRA + NCI-PID	true	interacts with
ESR1	AXIN2	0.6931471805599453	true	INDRA + NCI-PID	false	interacts with
ESR1	C3	1.791759469228055	true	INDRA + NCI-PID	false	interacts with
ESR1	CD82	0.0	true	INDRA + NCI-PID	false	interacts with
ESR1	COL18A1	0.6931471805599453	true	INDRA + NCI-PID	false	interacts with
ESR1	DSCAM	0.6931471805599453	true	INDRA + NCI-PID	false	interacts with
ESR1	EBAG9	2.302585092994046	true	INDRA + NCI-PID	false	interacts with
ESR1	GREB1	4.77912349311153	true	INDRA + NCI-PID	true	interacts with
ESR1	KLRC3	0.0	true	INDRA + NCI-PID	false	interacts with
ESR1	LCOR	3.295836866004329	false	INDRA + NCI-PID	true	interacts with
