Entrez_A	Entrez_B	Score	ID
140801	6202	0.198594372	7220
51018	79039	0.198561774	7221
10000	6120	0.198513442	7222
51602	64425	0.198438077	7223
2618	9026	0.198403542	7224
2739	3178	0.198381897	7225
5518	9945	0.198360331	7226
26517	26519	0.198290197	7227
2098	84076	0.198286435	7228
5495	8621	0.198263266	7229
2107	9689	0.198221932	7230
25879	3843	0.198118928	7231
230	7372	0.197910178	7232
10963	80273	0.197812601	7233
5092	9948	0.197739069	7234
6633	9092	0.197724333	7235
10189	1660	0.197470755	7236
5481	5718	0.197458863	7237
55681	6647	0.197427736	7238
2936	8544	0.197419883	7239
2108	7919	0.197406769	7240
3735	57019	0.197360936	7241
1024	112950	0.197312128	7242
1434	5901	0.197296712	7243
26528	6647	0.197260082	7244
22919	6612	0.197080398	7245
526	9521	0.19699739	7246
25873	8886	0.196927636	7247
5093	6888	0.196854839	7248
4723	7167	0.196774559	7249
11034	4831	0.196719039	7250
10016	553115	0.196553998	7251
140801	3921	0.196541017	7252
7268	8520	0.196534813	7253
2197	6230	0.196530373	7254
58517	9295	0.196499869	7255
515	7171	0.19649122	7256
51377	5682	0.19647375	7257
10914	23283	0.196281615	7258
10327	5093	0.196241233	7259
6624	8880	0.196131409	7260
10693	55466	0.196103762	7261
10226	1854	0.196024618	7262
2194	51144	0.195900647	7263
26986	6168	0.195886737	7264
1938	5230	0.195867422	7265
2023	5962	0.195761583	7266
23603	4809	0.195759889	7267
54433	8886	0.195412159	7268
3945	6888	0.195393866	7269
4729	6390	0.195380906	7270
51631	6634	0.195343792	7271
3925	7170	0.195341233	7272
158	18	0.19526532	7273
10066	84522	0.195227181	7274
30846	908	0.195161729	7275
1072	2597	0.195145029	7276
3646	4926	0.195017388	7277
140801	6142	0.194982668	7278
10885	9136	0.194979502	7279
3939	7001	0.194949347	7280
3313	54788	0.194886748	7281
6616	6812	0.194842788	7282
1396	2271	0.19483609	7283
11051	51585	0.194799953	7284
2286	4048	0.194705323	7285
11103	26354	0.194569748	7286
1665	2091	0.194566827	7287
10294	1639	0.194451213	7288
5093	8880	0.194407725	7289
1488	1503	0.194354332	7290
3028	398	0.194351373	7291
2027	3336	0.19432758	7292
261726	79716	0.194245852	7293
4719	515	0.19413243	7294
23347	7251	0.194064397	7295
29085	5861	0.194021192	7296
53938	8407	0.193900671	7297
23589	5093	0.193895909	7298
3066	8467	0.193863157	7299
2197	6135	0.193817658	7300
5692	5698	0.193800432	7301
1460	84950	0.193783144	7302
26275	654364	0.193768984	7303
1434	261726	0.19374826	7304
2617	7353	0.193594598	7305
1105	54623	0.193534737	7306
387	6472	0.193447484	7307
11052	51585	0.193441378	7308
23171	7167	0.193246567	7309
5250	7203	0.193229053	7310
11047	5696	0.193100624	7311
208	5293	0.193082155	7312
56993	6748	0.193030663	7313
7284	7514	0.192982001	7314
3192	6230	0.192969625	7315
378	3945	0.19293944	7316
4716	7169	0.192883982	7317
3692	6142	0.192786431	7318
1315	3840	0.192683158	7319
22919	9793	0.192643807	7320
2130	7458	0.192578462	7321
4329	84553	0.192512544	7322
1213	5245	0.192423649	7324
10540	1778	0.192394035	7325
5496	6733	0.192351511	7326
51602	54552	0.192315856	7327
10694	7385	0.192302032	7328
10492	4809	0.192283263	7329
23451	4173	0.192122924	7330
29101	5500	0.192115431	7331
1917	5313	0.192112088	7332
10526	55705	0.192090034	7333
55661	6160	0.192089925	7334
6601	86	0.191900567	7335
134430	26155	0.191830986	7336
10521	51119	0.191769658	7337
483	6154	0.191737933	7338
2027	231	0.191708982	7339
1315	7385	0.191551895	7340
1457	84950	0.191517983	7341
2521	80218	0.191469606	7342
2745	7086	0.191466929	7343
2193	23392	0.191386411	7344
6944	8125	0.191359029	7345
220988	3028	0.191302534	7346
1072	11313	0.191296883	7347
10657	1665	0.191272855	7348
10449	483	0.191216133	7349
23392	55818	0.191181197	7350
10808	3337	0.191074441	7351
53343	9446	0.191059414	7352
51160	9026	0.191056975	7353
23517	823	0.190934041	7354
10694	23184	0.190836686	7355
23435	2764	0.190835266	7356
55505	55651	0.190621078	7357
29074	3396	0.19054338	7358
3483	409	0.190526666	7359
4853	998	0.190508398	7360
375	7284	0.190505394	7361
1678	26519	0.1904953	7362
26986	8480	0.190491146	7363
1915	6175	0.190467725	7364
51144	5518	0.190427409	7365
5954	811	0.190378581	7366
100526842	6147	0.190355993	7367
3146	6749	0.190287354	7368
10484	6612	0.190224963	7369
6128	6161	0.190175969	7370
5291	5295	0.19013627	7371
140801	6175	0.190082575	7372
5518	55844	0.190064627	7373
10285	9493	0.189912351	7374
654364	7335	0.189892676	7375
30011	7353	0.189849546	7376
11103	57062	0.189810031	7377
10541	10768	0.18980776	7378
1509	9380	0.189771064	7379
51602	9221	0.189682318	7380
132	822	0.189633609	7381
654364	9948	0.189626387	7382
374454	3858	0.189524024	7383
11128	7284	0.18944591	7384
3313	64215	0.189273544	7385
1460	7153	0.189240457	7386
11034	8942	0.18923237	7387
11331	6745	0.189224736	7388
3028	5689	0.189211573	7389
23636	4172	0.189200637	7390
134430	56931	0.189177592	7391
5198	55697	0.189174198	7392
25932	5034	0.188992239	7393
4619	88	0.188951712	7394
1072	25824	0.188950825	7395
10594	23450	0.188921351	7396
10963	445	0.188847789	7397
6311	8761	0.188834436	7398
11034	25824	0.188694543	7399
27292	6207	0.188648191	7400
10121	55749	0.188645078	7401
1396	204	0.188443838	7402
10121	29763	0.188352546	7403
51154	90441	0.18831062	7404
202151	5902	0.188287716	7405
1632	26275	0.188235719	7406
23607	9632	0.188202773	7407
10449	481	0.188200423	7408
3419	55705	0.188144132	7409
311	7001	0.18807782	7410
506	7416	0.187988389	7411
150684	51397	0.187973543	7412
140801	6189	0.187946827	7413
5093	7072	0.187780286	7414
5518	8218	0.18773247	7415
112724	1650	0.187677197	7416
6161	7311	0.187668635	7417
6191	65083	0.187584653	7418
171568	5434	0.187570323	7419
10528	65083	0.187427694	7420
7203	7453	0.18741088	7421
10412	10528	0.187371649	7422
51592	5984	0.187274051	7423
22824	3094	0.187204031	7424
2739	3613	0.187195519	7425
23212	6135	0.187165855	7426
3939	6390	0.187101195	7427
10961	3315	0.187089662	7428
1213	509	0.187030031	7429
2959	2963	0.186934424	7430
1981	5426	0.186908807	7431
57461	8175	0.186886929	7432
4831	9948	0.186769108	7433
23560	6155	0.186722013	7434
26227	440	0.186607379	7435
6224	7311	0.186530032	7436
1509	8801	0.186508639	7437
23404	5683	0.186426485	7438
134829	4809	0.186184123	7439
4134	6224	0.186113105	7440
3848	3852	0.186043761	7441
219	3945	0.18599157	7442
27089	515	0.185961738	7443
4724	7416	0.185859815	7444
2739	5550	0.185842267	7445
11338	22827	0.185746419	7446
29114	5300	0.185732905	7447
10494	5601	0.185705967	7448
7322	7329	0.185673139	7449
3615	8539	0.185662196	7450
2023	8659	0.185624305	7451
16	4436	0.185575221	7452
2091	9221	0.185445768	7453
4691	6122	0.185347401	7454
51637	9026	0.185346563	7455
51081	54948	0.185259362	7456
1327	55847	0.185241213	7457
29079	9968	0.185124513	7458
226	3613	0.185113833	7459
8665	8666	0.185094614	7460
23481	6129	0.184992114	7461
1854	204	0.18498152	7462
27068	55033	0.184856019	7464
54187	7001	0.184850961	7465
5058	5471	0.184767446	7466
5479	6876	0.184762484	7467
22824	27000	0.184712651	7468
8662	8667	0.184710771	7469
308	7514	0.184522681	7470
5356	55702	0.184507937	7471
130589	2585	0.184432399	7472
5901	6499	0.184266869	7473
10015	4282	0.184196556	7474
6185	7415	0.184079063	7475
51340	9343	0.184060026	7476
5245	5862	0.184017995	7477
3308	7266	0.183802553	7478
2027	6647	0.183780353	7479
5903	9343	0.183766159	7480
10482	9567	0.183710619	7481
132	5093	0.183688537	7482
6124	7311	0.183685799	7483
7203	821	0.183680481	7484
4191	7332	0.183650096	7485
8452	8453	0.183606607	7486
7086	822	0.183572079	7487
5239	6888	0.183534801	7488
10592	5981	0.183409162	7489
10963	441282	0.18339162	7490
6210	7311	0.183339657	7491
6208	7311	0.183211381	7492
7320	7332	0.183123354	7493
1491	6120	0.183118896	7494
171568	51082	0.183118789	7495
56949	9343	0.183067794	7496
125061	91373	0.183031489	7497
8260	8565	0.183023684	7498
6627	8175	0.182961975	7499
5701	908	0.182894102	7500
119391	7295	0.18284472	7501
1213	5518	0.182702163	7502
4831	7335	0.18268259	7503
3312	54788	0.182680613	7504
132	4837	0.18267904	7505
3190	3192	0.182676692	7506
2806	2821	0.182667971	7507
1615	7511	0.182530484	7508
3190	7879	0.182492533	7509
292	29957	0.182441228	7510
64710	9318	0.182425611	7511
119391	2280	0.182386995	7512
515	7417	0.182358233	7513
10327	5232	0.182345041	7514
5431	84172	0.18230496	7515
8880	8942	0.182292969	7516
153527	27258	0.182259887	7517
58478	8226	0.18221901	7518
54469	55573	0.181995468	7519
5609	80895	0.181971564	7520
445	7295	0.181951284	7521
1373	3312	0.181812261	7522
124245	23524	0.18179689	7523
5494	5585	0.181726234	7524
4329	8659	0.18164609	7525
1537	4728	0.181639922	7526
10262	23451	0.181606775	7527
51377	5686	0.181491388	7528
23450	8175	0.181435095	7529
5705	790	0.181429819	7530
5705	9361	0.181417626	7531
6193	6576	0.18138925	7532
23039	7514	0.181385852	7533
23020	8175	0.181278728	7534
2194	4363	0.181158167	7535
51602	54606	0.181122828	7536
3336	847	0.181089783	7537
55299	6207	0.181073266	7538
5250	56993	0.180914269	7539
23406	5093	0.180785092	7540
160287	7167	0.180776193	7541
2224	25932	0.180747237	7542
22938	3035	0.180741472	7543
2091	57062	0.180733044	7544
2091	51187	0.180696943	7545
22894	5901	0.180691558	7546
1327	6748	0.180608137	7547
55661	6142	0.180399457	7548
3692	6125	0.180392232	7549
6731	79039	0.180368147	7550
2585	4048	0.180317331	7551
1460	6749	0.180292826	7552
3615	55215	0.180230801	7553
30846	7203	0.18015973	7554
375	81876	0.180145245	7555
10313	9218	0.18014179	7556
2956	7001	0.180137052	7557
10067	10632	0.180016895	7558
1537	4716	0.179944406	7559
1072	1854	0.179883045	7560
10449	3181	0.179837373	7561
84154	8886	0.179757747	7562
51690	5586	0.179637491	7563
1017	230	0.179526196	7564
1977	1979	0.179510412	7565
6138	8761	0.179490858	7566
10291	56949	0.179449306	7567
1915	3921	0.17941568	7568
3837	4928	0.179399795	7569
1854	3313	0.179366012	7570
6601	9656	0.179359297	7571
2026	7430	0.179330894	7572
26986	55299	0.179323336	7573
1854	51661	0.179269483	7574
1434	523	0.179107635	7575
51727	55856	0.179072092	7576
4143	4598	0.178867082	7577
476	8218	0.178854566	7578
4809	57175	0.178769113	7579
133619	6301	0.178721075	7580
1915	6208	0.178598865	7581
23198	5686	0.178590778	7582
283742	7458	0.17854049	7583
27068	89796	0.178531029	7584
1537	6389	0.178500785	7585
132789	2271	0.178484339	7586
2171	5223	0.178477157	7587
6319	7385	0.178469651	7588
10327	6647	0.178461825	7589
6059	6129	0.178351989	7590
23788	515	0.178325602	7591
29997	51388	0.178311721	7592
54165	5594	0.178112635	7593
26227	5723	0.177949427	7594
5717	90411	0.177902356	7595
51110	9948	0.177845803	7596
10594	6635	0.1778213	7597
5347	9126	0.177796674	7598
27257	6635	0.177600418	7599
55695	6788	0.177599757	7600
27257	9129	0.177579725	7601
29927	6143	0.177551887	7602
1396	1622	0.177522349	7603
2091	3841	0.177490523	7604
10713	5111	0.177483275	7605
2091	9904	0.177442329	7606
539	55973	0.177439374	7607
23560	51069	0.17743869	7608
10987	4026	0.177404644	7609
3313	79026	0.177199184	7610
5861	6185	0.177140036	7611
51068	7555	0.177120997	7612
26528	4191	0.176964901	7613
4809	6135	0.176961728	7614
10914	11212	0.176844424	7615
10528	9221	0.176790117	7616
3704	7372	0.176644244	7617
3419	6175	0.176600325	7618
23412	51397	0.176509695	7619
18	501	0.176495379	7620
10587	231	0.176443927	7621
55299	6201	0.176443711	7622
10449	2023	0.176377304	7623
29093	6187	0.176283276	7624
29968	5093	0.176259912	7625
3094	4282	0.17625465	7626
11052	1655	0.176216152	7627
51095	55856	0.176094862	7628
220988	3184	0.176056786	7629
26155	65083	0.17602852	7630
5236	5238	0.175998086	7631
11196	4686	0.175994143	7632
26275	4738	0.175983925	7633
3838	821	0.17593589	7634
3927	4134	0.175892225	7635
3184	5725	0.175889592	7636
5682	829	0.175858016	7637
10959	5861	0.175797842	7638
5093	8655	0.175768527	7639
6154	6235	0.175725582	7640
117246	6730	0.175694134	7641
1073	3945	0.175654936	7642
3795	7360	0.175596376	7643
55082	6625	0.175587103	7644
261726	51520	0.175547604	7645
3184	6421	0.175405717	7646
1509	6340	0.175341075	7647
10946	6625	0.175314573	7648
2962	2963	0.175288924	7649
523	7511	0.175287488	7650
3376	440	0.175262124	7651
23450	5356	0.17525172	7652
2286	3704	0.175223807	7653
521	7417	0.175205011	7654
5358	7086	0.175106323	7655
11052	6598	0.175097437	7656
2091	65083	0.174947515	7657
10963	1854	0.174889556	7658
1213	821	0.174807183	7659
11034	3945	0.174675235	7660
4513	6745	0.174569595	7661
6888	92483	0.174568262	7662
26528	5094	0.174562287	7663
150684	54939	0.174540781	7664
4830	6647	0.174466572	7665
10808	80273	0.174451026	7666
5862	5870	0.174436731	7667
6141	6161	0.174395023	7668
26155	55153	0.174389351	7669
10482	7175	0.174335562	7670
10528	10813	0.174312805	7671
10452	483	0.174311144	7672
5906	7385	0.174306922	7673
3837	9126	0.174274509	7674
2617	440	0.174271473	7675
1738	6389	0.174251536	7676
3945	5547	0.174204228	7677
2023	3945	0.17408182	7679
811	9782	0.174050969	7680
10016	3188	0.174027369	7681
51633	55611	0.174002281	7682
10327	5230	0.173918482	7683
1537	4637	0.173877415	7684
10528	134430	0.173759089	7685
311	8880	0.173746495	7686
6428	9782	0.173721074	7687
3312	51726	0.173708089	7688
2026	4478	0.173657815	7689
388962	51027	0.173615966	7690
56252	6601	0.173539833	7691
2271	2821	0.173504591	7692
3181	5230	0.173480071	7693
140801	6157	0.173441347	7694
6188	6232	0.173408877	7695
54517	64318	0.17338822	7696
523	7416	0.173358834	7697
27068	847	0.173242383	7698
6251	7086	0.173162525	7699
2521	7266	0.173076406	7700
3145	7372	0.173072762	7701
4716	7170	0.173017075	7702
10730	498	0.172990557	7703
4478	4853	0.172926473	7704
6130	6161	0.172660077	7705
439	5690	0.172633107	7706
1854	7372	0.172587243	7707
136319	55666	0.172507485	7708
5908	7879	0.172467035	7709
6194	9669	0.172466921	7710
11316	114883	0.172450717	7711
1213	1537	0.17235739	7712
65083	8886	0.17224761	7713
10131	226	0.172118634	7714
5704	9361	0.172105491	7715
10079	493	0.17209315	7716
7163	7430	0.172053902	7717
7277	8607	0.172005658	7718
11284	51119	0.171999216	7719
51652	57132	0.171968379	7720
5094	7072	0.17194691	7721
10598	51068	0.171944152	7722
4716	7168	0.171881129	7723
5887	6612	0.171817999	7724
1655	9775	0.171707654	7725
509	6745	0.171644723	7726
2879	441531	0.171532397	7727
5494	5601	0.171485606	7728
11222	7284	0.17141268	7729
3956	6888	0.171389226	7730
10623	6597	0.171330407	7731
10294	10575	0.171326134	7732
6193	65003	0.171319668	7733
1662	9933	0.171277866	7734
5434	6193	0.171208355	7736
1854	8880	0.171201628	7737
1072	57142	0.17118812	7738
1615	2673	0.170921085	7739
3326	811	0.17085164	7740
2794	6129	0.170781989	7741
140801	4736	0.170771823	7742
5110	51506	0.170742278	7743
10657	11273	0.170663442	7744
54606	6155	0.170570615	7745
9343	9410	0.170569425	7746
10146	26986	0.170562047	7747
2098	3336	0.170519052	7749
292	9114	0.170477662	7750
1727	515	0.170398986	7751
4191	6389	0.170195101	7752
3418	3419	0.170179229	7753
6625	9129	0.170173273	7754
26986	6141	0.170172903	7755
5714	64374	0.170153475	7756
5034	813	0.170148203	7757
1072	2023	0.170146221	7758
2645	7360	0.170137042	7759
5245	7415	0.170089027	7760
25932	5689	0.170067841	7761
54545	55666	0.169978125	7762
2521	55156	0.169881588	7763
2764	84193	0.169863724	7764
5437	5440	0.169822956	7765
1759	6120	0.16977196	7766
29093	6210	0.16975855	7767
523	7417	0.169710376	7768
10204	29114	0.169669911	7769
29074	64983	0.169556085	7770
10189	54464	0.169549978	7771
140801	6187	0.169489086	7772
11034	654364	0.169479068	7773
3615	55726	0.169435671	7774
1537	481	0.169343	7775
5861	9524	0.169336971	7776
11331	1537	0.169311709	7777
5037	6697	0.169297242	7778
51506	6647	0.169142798	7779
27068	9049	0.169104181	7780
2122	338323	0.169064828	7781
23451	4171	0.169064006	7782
26578	7170	0.169048503	7783
25879	51082	0.16902713	7784
1665	26986	0.169007424	7785
10632	23788	0.168993004	7786
5861	8417	0.168929802	7787
1915	8761	0.168912643	7788
51606	9296	0.168779654	7789
5430	6827	0.168765206	7790
6633	8175	0.168677559	7791
10885	23560	0.168670001	7792
2224	3178	0.168663872	7793
5685	7415	0.168647597	7794
51081	6210	0.16860396	7796
3315	3927	0.168601087	7797
23217	3608	0.168561371	7798
5481	7536	0.168556103	7799
10199	6201	0.168546146	7800
3308	80273	0.168482112	7801
10921	9343	0.168366303	7802
9343	988	0.168355983	7803
6187	64963	0.168279446	7804
10693	3939	0.168221995	7805
3094	7347	0.168200242	7806
5430	60678	0.168179514	7807
10528	23633	0.168127219	7808
23171	2597	0.168086957	7809
10890	5878	0.16805294	7810
10574	79031	0.167985452	7811
4723	5160	0.167976563	7812
10199	117246	0.167876891	7813
5214	7112	0.167851164	7814
5725	6520	0.167817164	7815
23512	3066	0.167792021	7816
26275	6647	0.167786402	7817
522	9446	0.167739289	7818
23451	6627	0.167737753	7819
11331	55210	0.167678894	7820
10963	11080	0.16767471	7821
178	5901	0.167659444	7822
10735	28969	0.167654412	7823
164	7317	0.16762187	7824
11137	1662	0.167549004	7825
10808	7430	0.167532701	7826
219988	9129	0.167498913	7827
2271	2805	0.167364775	7828
26953	3842	0.167352362	7829
8467	8607	0.167318368	7830
6612	7353	0.167270867	7831
1465	51569	0.16726464	7832
26275	51719	0.167186236	7833
4174	84296	0.167087588	7834
51068	51605	0.167037843	7835
27258	3609	0.16701071	7836
51295	81	0.16696883	7837
226	7372	0.166800794	7838
3308	4478	0.166711753	7839
3998	54732	0.16668782	7840
10657	6428	0.166658169	7841
26986	5093	0.166575156	7842
6156	84172	0.166476486	7843
26528	6251	0.166404184	7844
7268	83660	0.16639887	7845
10576	55466	0.166264616	7846
23412	28952	0.1661896	7847
4839	84154	0.166187778	7848
10946	26121	0.166135019	7849
55720	8886	0.166069606	7850
1736	54606	0.1660291	7851
84246	9439	0.166021831	7852
11091	3035	0.166015301	7853
1654	54517	0.165999275	7854
476	9114	0.165981927	7855
2027	8659	0.165974383	7856
10526	3842	0.165972965	7857
2673	790	0.165948652	7858
1650	3320	0.165932866	7859
3417	5093	0.165857828	7860
2058	25973	0.165847387	7861
23223	9669	0.165843417	7862
1434	3837	0.165806029	7863
11311	65082	0.165727538	7865
124245	23168	0.165726192	7866
5464	89796	0.165710599	7867
1915	8882	0.165587128	7868
55339	5929	0.165557374	7869
55299	84549	0.165536727	7870
2821	6390	0.165534356	7871
3939	81876	0.16546112	7872
11017	55082	0.165429947	7873
509	6748	0.165397472	7874
6993	84823	0.165392538	7875
5093	51031	0.165256367	7876
10054	5682	0.16518229	7877
481	7381	0.165177299	7878
191	654364	0.165095725	7879
2271	23171	0.165062738	7880
27236	5860	0.16504883	7881
5717	8518	0.164995821	7882
23788	483	0.164983937	7883
6625	6632	0.164931099	7884
23788	498	0.164855566	7885
10632	506	0.164780872	7886
2521	4841	0.164748346	7887
51506	6888	0.164744988	7888
51377	5694	0.164726902	7889
10016	3187	0.164726097	7890
4967	8802	0.164690585	7891
2956	5426	0.164644213	7892
11315	4282	0.164636905	7893
7514	9945	0.164620842	7894
29101	7204	0.164566388	7895
10476	4967	0.164540995	7896
226	2597	0.164493549	7897
1939	9793	0.164369196	7898
4666	91408	0.164362252	7899
23560	83743	0.164319083	7900
9230	998	0.164259772	7901
5595	84823	0.164208585	7902
7415	79711	0.164202072	7903
11183	5495	0.164134409	7904
25932	5877	0.164090596	7905
10938	8417	0.164007328	7906
10606	471	0.16395661	7907
4809	54606	0.163926513	7908
338321	55324	0.163915274	7909
10856	60	0.163887762	7910
5557	6118	0.163802586	7911
4643	5464	0.163782978	7912
10735	5393	0.16374381	7913
2618	55818	0.163738087	7914
2271	3939	0.163522203	7915
293	9804	0.163515385	7916
3188	7536	0.16345533	7917
10399	26528	0.163444641	7918
201626	328	0.16342563	7919
29085	53343	0.163424094	7920
117246	5701	0.16336883	7921
26354	9349	0.163246765	7922
217	3939	0.163210817	7923
4809	6136	0.163161218	7924
2673	7514	0.163138021	7925
55269	7458	0.163128154	7926
2632	5834	0.163104899	7927
29927	7385	0.16309027	7928
1915	5042	0.163061728	7929
1491	22872	0.163020497	7930
23788	476	0.16301431	7931
4720	515	0.16298682	7932
7419	9114	0.162971309	7933
2316	7411	0.162968514	7934
10480	51138	0.162918812	7935
26528	5093	0.162831651	7936
8480	8761	0.162814118	7937
25932	5682	0.162806945	7938
51690	51691	0.162801295	7939
3146	6595	0.162775233	7940
30846	5518	0.162770646	7941
100885850	6723	0.162743478	7942
54936	55795	0.162723629	7943
51602	6201	0.162719091	7944
4478	5232	0.162716815	7945
23788	539	0.16264453	7946
3795	79716	0.162636087	7947
1736	9933	0.162624312	7948
1854	5861	0.162622845	7949
261726	3476	0.162617965	7950
10131	2597	0.16259704	7951
1915	26986	0.162542531	7952
483	57142	0.162489838	7953
128	26227	0.162488689	7954
10946	27332	0.162475217	7955
55661	9904	0.162469517	7956
51586	84246	0.162466741	7957
5431	5440	0.162439401	7958
6125	6232	0.162438914	7959
217	3945	0.162377645	7960
1938	5962	0.162351081	7961
23640	3191	0.162338895	7962
140801	25873	0.162293763	7963
3848	3858	0.162209141	7964
10632	6745	0.162189262	7965
6632	90411	0.162143404	7966
10452	311	0.162090107	7967
2664	51068	0.1620676	7968
1072	1396	0.162031911	7969
10521	220988	0.161817615	7970
10492	55623	0.16180228	7971
8125	9730	0.161792312	7972
26986	6217	0.16168475	7973
38	481	0.161684475	7974
1854	2597	0.161562539	7975
1854	9230	0.161501483	7976
11034	18	0.161473394	7977
3301	34	0.161467066	7978
10209	1660	0.161437175	7979
140801	6201	0.16140715	7980
5049	56984	0.161333297	7981
10813	51605	0.161309791	7982
191	4831	0.161279463	7984
10963	26227	0.161247153	7985
5578	5598	0.161230261	7986
134430	9221	0.16119561	7987
10959	51144	0.1611924	7988
55720	6201	0.161191635	7989
10449	6876	0.161189807	7990
23512	3065	0.161179387	7991
4904	708	0.161174018	7992
1665	9295	0.161166957	7993
5250	9524	0.16112055	7994
10528	10607	0.16110586	7995
11331	4714	0.1611027	7996
23071	6643	0.161059222	7997
3028	7165	0.160909444	7998
23310	6712	0.160853666	7999
4191	6390	0.160837782	8000
10094	6812	0.160804721	8001
22827	7965	0.16078924	8002
1152	831	0.160716551	8003
10921	5411	0.160662496	8004
10856	64431	0.160622009	8005
1072	847	0.160520957	8007
5687	56915	0.160279372	8008
391356	7073	0.160230644	8009
11224	483	0.160222113	8010
3848	3849	0.160197069	8011
27089	509	0.160167036	8012
7086	8659	0.160139595	8013
11104	8452	0.160126478	8014
2739	9588	0.160112544	8015
55466	80273	0.160045161	8016
1477	55622	0.159923844	8017
81624	891	0.159853347	8018
10959	81876	0.159792246	8019
5091	7385	0.159694499	8020
515	7416	0.159681755	8021
261726	5335	0.159665243	8022
54919	5594	0.159647815	8023
51377	5689	0.159620097	8024
374454	3848	0.159601128	8025
2058	2617	0.159584507	8026
55027	6767	0.159529586	8027
6829	6878	0.159513522	8028
445	54187	0.159482343	8029
2885	3074	0.159472624	8030
1738	55526	0.159439455	8031
6133	988	0.159423022	8032
2885	83737	0.159380687	8033
3094	7001	0.159376556	8034
1072	1164	0.159298878	8035
57721	84301	0.159287395	8036
10466	83548	0.159277101	8037
5226	6876	0.159269483	8038
2935	6642	0.159196981	8039
5705	6184	0.159178587	8040
28952	55197	0.159172055	8041
6136	65008	0.159116052	8042
1968	6191	0.159102869	8043
11235	523	0.159098937	8044
509	51144	0.15899158	8045
10492	54464	0.158981011	8046
1315	790	0.158978282	8047
1854	5464	0.158968646	8048
4691	6830	0.158950519	8049
11103	23481	0.158844976	8050
54919	6241	0.158763679	8051
5034	55973	0.158754064	8052
1327	9377	0.158737551	8053
28970	9446	0.158715799	8054
2026	6647	0.15863717	8055
1738	9131	0.158634929	8056
347733	7415	0.158633515	8057
2745	84076	0.158632515	8058
10856	8019	0.158612417	8059
10963	6876	0.158562023	8060
10528	3837	0.158531685	8061
10015	148362	0.158431744	8062
4621	7135	0.158419937	8063
389362	5184	0.158385685	8064
1915	6129	0.158352169	8065
29934	6876	0.158273417	8066
6157	6166	0.158216932	8067
10476	5861	0.158207704	8068
114548	23616	0.158165408	8069
10197	26275	0.158099784	8070
3033	7536	0.158022227	8071
5725	5862	0.158022146	8072
2108	498	0.158011381	8073
1915	2597	0.157924041	8074
23517	4839	0.157921598	8075
501	847	0.157886666	8076
9584	988	0.157769706	8077
5861	81876	0.157761922	8078
23171	7378	0.157759097	8079
34	476	0.157683054	8080
10291	6632	0.157650118	8081
5906	7879	0.157601697	8082
5718	80155	0.157592427	8083
25923	8662	0.157581876	8084
57175	65008	0.157558397	8085
2665	398	0.157525637	8086
23517	79631	0.157501724	8087
10963	6612	0.157445935	8088
55666	8301	0.157439601	8089
51477	5550	0.157328748	8090
26528	822	0.15727375	8091
6597	9656	0.157253578	8092
8467	9533	0.157225297	8093
53981	57461	0.157180764	8095
55661	9349	0.157176631	8096
9218	9879	0.157166378	8097
7184	7203	0.157159612	8098
10607	117246	0.157122115	8099
1487	1892	0.157098501	8100
26155	84154	0.156997973	8101
7086	7167	0.156982513	8102
353	5862	0.156956282	8103
4190	5019	0.15692121	8104
10236	1665	0.156871551	8105
1329	163	0.156852278	8106
10598	10963	0.156830294	8107
285381	8518	0.15682267	8108
483	7416	0.156811363	8109
11273	8761	0.156810087	8110
3927	79026	0.156764063	8111
25885	9322	0.156761807	8112
39	6697	0.156706538	8113
11047	5709	0.1566722	8114
483	529	0.156655388	8115
27243	55742	0.156593138	8116
133619	5479	0.156571795	8117
10969	57062	0.156561401	8118
132	8942	0.156478913	8119
471	51095	0.156433444	8120
6165	6167	0.156376808	8121
1396	3958	0.156369818	8122
483	515	0.156293399	8123
26003	60528	0.156281284	8124
51493	51637	0.156251603	8125
10768	5496	0.156233003	8126
156	5792	0.156208997	8127
7385	9218	0.156115529	8128
476	7385	0.156112725	8129
10921	22985	0.156070156	8130
55299	9349	0.156065276	8131
24144	9128	0.156062633	8132
27079	27349	0.156032267	8133
4860	55862	0.15599077	8134
3035	4141	0.155937845	8135
29074	51253	0.155800129	8136
3069	55510	0.155756452	8137
79876	8883	0.155705086	8138
10598	9945	0.155689006	8139
10155	25764	0.155589685	8140
140801	6132	0.155574413	8141
51	847	0.155554428	8142
10128	104	0.155502209	8143
10226	81876	0.155492771	8144
5690	5698	0.155491601	8145
5226	55573	0.155352488	8146
1786	51663	0.155320857	8147
1478	29894	0.155318174	8148
55299	55759	0.155317008	8149
5495	83931	0.1553152	8150
10061	23277	0.155309081	8151
2879	7416	0.155256411	8152
2271	51011	0.155249414	8153
4478	9948	0.155114066	8154
1327	9218	0.155104999	8155
7184	8801	0.15503872	8156
6727	84365	0.154998221	8157
10946	25804	0.154981893	8158
1213	26953	0.154945993	8159
140801	6152	0.15491766	8160
51122	54951	0.1549038	8161
1655	6311	0.154833617	8162
7086	7536	0.154821788	8163
10409	7431	0.154717043	8164
5213	54939	0.154695502	8165
3925	7169	0.154693197	8166
3337	7251	0.15468928	8167
4513	515	0.154681189	8168
11103	6222	0.154613676	8169
11269	6241	0.154610213	8170
